Kernel Name,sm__cycles_elapsed.avg.per_second,Count,lts__t_bytes.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__cycles_elapsed.avg,dram__bytes.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,l1tex__t_bytes.sum,Time,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
"void scalePackedTensor_kernel<__half, float>(cudnnTensor4dStruct, __half*, float)",2608264688.24,2,57694208,0,0,248742.15000000002,58010368,0,0,0,0,0,57671680,0.00019073382476979037,0,0,0,0.0,0.0,0.0,0.0,0.0
"void spatialDepthwiseConvolutionAccGradParameters<c10::Half, float, unsigned int>(THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",71719975622.40002,55,9935031136,5420556288,23178960,16955560.269999996,1550555680,0,2710278144,0,0,0,13199996128,0.013002734688029344,10864291536,0,10864291536,7.0067084182362285,1.093533717940026,0.8230526305196807,778.1563038424304,0.0
"void spatialDepthwiseConvolutionUpdateGradInput<c10::Half, float, unsigned int, 3, 1>(THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, unsigned int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",69033649635.82,53,1278322400,5038350336,0,13445324.85,1183315744,0,2519175168,0,0,0,10566545312,0.010322534312024071,10076700672,0,10076700672,8.515648273162839,7.882753734112772,0.9536419306844117,909.1429032640718,0.0
"void spatialDepthwiseConvolutionUpdateGradInput<c10::Half, float, unsigned int, 3, 2>(THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, unsigned int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",2616276695.17,2,256794752,382205952,0,3777965.65,214985088,0,191102976,0,0,0,1316199744,0.0028880474737053878,764411904,0,764411904,3.5556508179767334,2.9767427022807693,0.580771959183727,246.50358727885057,0.0
"void splitKreduce_kernel<__half, __half, float>(cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*)",2603300245.5,2,1115776,442368,0,19553.53,1919808,13824,13824,0,0,0,1067648,1.5022108981704853e-05,483840,0,483840,0.252025202520252,0.43363542503154756,0.4531830715741518,29.996528120701562,0.0
"void wgrad2d_grouped_direct_kernel<__half, float, float, (cudnnTensorFormat_t)0>(cudnnTensorStruct, __half const*, cudnnTensorStruct, __half const*, cudnnConvolutionStruct, cudnnFilterStruct, __half*, float, float, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, int)",1301913297.6,1,88759520,90574848,845208,251936.88,55055168,6552,45287424,0,0,0,314642688,0.0001935127941810186,182001456,0,182001456,3.3058014826146747,2.050500678687762,0.5784385366044165,875.9217461721296,0.0
"void wgrad2d_shmem_tiling_kernel<__half, float, (cudnnTensorFormat_t)0, 8, 6, 80, 5, 3, 3, 1, 1, 1, 1, 0, 1, true>(cudnnTensorStruct, __half const*, cudnnTensorStruct, __half const*, cudnnConvolutionStruct, cudnnFilterStruct, __half*, float, float)",9160041749.23,7,682658432,2395340800,6116328,6151382.85,677055744,23256,6467443416,0,0,0,973996768,0.004700816997217248,15336367216,0,15336367216,22.651557647814595,22.465652655997662,15.74580914420447,3038.430342918845,0.0
volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_interior_nhwc2nchw_tt_v1,83890419376.76997,65,11117741216,0,0,15246600.619999997,3137738496,0,468910080,0,1189527552,0,11209124224,0.011813375682973696,937820160,609038106624,609975926784,194.39986077922026,54.86509489051234,54.41780415618668,48088.23200338091,48014.29775212398
volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_large_nhwc2nchw_tt_v1,1306238154.0,1,865705120,0,0,1053870.1,61990432,0,14155776,0,127401984,0,915871776,0.0008067978237910207,28311552,65229815808,65258127360,1052.7128986615226,75.38147326655525,71.25247121928999,75330.35587766097,75297.67459528455
volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_medium_nhwc2nchw_tt_v1,1306596333.26,1,927360576,0,0,1021766.85,61931168,0,14155776,0,127401984,0,979660672,0.0007820065187621174,28311552,65229815808,65258127360,1053.720274741145,70.36974511195956,66.61299082954307,77718.49176360623,77684.77441360033
volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc2nchw_tt_v1,2618050933.4,2,4650556640,0,0,4955266.05,440562976,0,70778880,0,637009920,0,4819194944,0.0037854619150321225,141557760,326149079040,326290636800,740.6220099620899,70.16163054408042,67.70646147158641,80276.02516109882,80241.19825213522
volta_fp16_s884cudnn_fp16_256x128_ldg8_dgrad_f2f_exp_interior_nhwc2nchw_tt_v1,2586968883.4700003,2,455038176,0,0,775739.02,343950944,0,56623104,0,56623104,0,439535744,0.0005997281412673752,113246208,28991029248,29104275456,84.61751875872159,63.96007410156285,66.21594683321136,45196.259579747886,45020.39864753097
volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_interior_nhwc2nchw_tt_v1,1303958897.41,1,1364544,0,0,34985.8,1571712,0,524288,0,524288,0,1220608,2.6830446933174703e-05,1048576,268435456,269484032,171.4589135923121,197.4901740068477,220.7785234899329,9354.170026503665,9317.772477762406
volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc2nchw_tt_v1,1304336191.07,1,589237312,0,0,663677.1,93791872,0,28311552,0,63700992,0,602546464,0.000508823648798366,56623104,32614907904,32671531008,348.3407496973725,55.4471523486958,54.222425920667256,59800.15757297819,59696.517785156735
volta_fp16_s884gemm_fp16_128x256_ldg8_f2f_tn,5224754913.74,4,1953672480,0,0,3463056.1799999997,736239072,9437184,9437184,9437184,318504960,0,1849236896,0.0026512678486739307,37748736,163074539520,163112288256,221.54799230215264,83.49008850040207,88.20518810154651,57297.17437865813,57283.914213330965
volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_tn,2564730470.75,2,201035392,0,0,213185.92,43975520,2359296,2359296,2359296,15925248,0,190340352,0.00016624430709684547,9437184,8153726976,8163164160,185.62973581665435,40.605607195771775,42.88719693026521,45731.12424277571,45678.25589104996
volta_fp16_s884gemm_fp16_256x128_ldg8_f2f_nn,7762021313.91,6,2147253408,0,0,3110250.5900000003,910341056,53215232,15990784,15990784,335020032,0,2103091168,0.0024042066860287393,101187584,171530256384,171631443968,188.53532182997577,79.93068881788916,81.60913163418316,66485.23157768942,66446.0343315468
volta_fp16_scudnn_fp16_128x128_stridedB_splitK_interior_nn_v1,1302767158.61,1,2429504,0,0,29112.9,2552224,524288,4718592,0,0,0,2361504,2.2346971066619682e-05,9961472,0,9961472,3.903055531175947,4.100208108321699,4.218274455601176,415.1499423498085,0.0
volta_fp16_sgemm_fp16_128x64_nn,2612575522.8900003,2,345457056,0,0,912818.07,251062752,113246208,3623878656,0,0,0,474265216,0.0006987878911077382,7361003520,0,7361003520,29.31937717308221,21.308013231028056,15.520858944882013,9810.5145169767,0.0
volta_fp16_sgemm_fp16_32x32_sliced1x4_tn,2615814364.3100004,2,570690432,0,1474560,1147910.67,257601984,1966080,3633315840,0,0,0,601862912,0.0008776698267751854,7270072320,0,7270072320,28.222113071924166,12.739082192988299,12.079282798538681,7714.498395804436,0.0
